tanggal,ihsg,usd_idr,ihsg_ret_1,ihsg_ret_5,ihsg_ret_20,ihsg_sma20,usd_ret_1,usd_ret_5,usd_ret_20,usd_sma20
2024-04-04,7254.39892578125,15936.0,0.012216630442773102,-0.007618628143296169,-0.0030714399499368605,0.9911724759715956,-0.0011908492635537282,0.006823351023502733,0.015555771021898313,1.0116691772930757
2024-04-05,7286.8818359375,15904.5,0.00447768457298503,-0.0002649474402560692,0.005439405696958222,0.995342576362172,-0.001976656626506035,0.0017320652516219504,0.00878472662691876,1.009225777307404
2024-04-16,7164.80712890625,16075.0,-0.016752667297169732,-0.005586893164899798,-0.02250997772897345,0.9797719944549547,0.010720236411078554,0.014323573952549129,0.020537726565723835,1.0189990253618015
2024-04-17,7130.8408203125,16312.2001953125,-0.0047407149952038985,-0.0146667545579372,-0.032970468970812794,0.9767508547077115,0.014755844187402722,0.022977862202765875,0.041115662197632075,1.0319282230071731
2024-04-18,7166.81396484375,16246.0,0.00504472690356228,-4.224095919158621e-06,-0.029137898258159378,0.9831265652370481,-0.004058324108327405,0.018238796615481112,0.04001024262211117,1.0257125820290796
2024-04-19,7087.31689453125,16220.0,-0.011092386477794314,-0.02303182289248129,-0.044991351853245765,0.9744529527032362,-0.0016003939431245007,0.01782128514056236,0.043355203910973916,1.02189675440289
2024-04-22,7073.81982421875,16210.2998046875,-0.0019043977450641236,-0.029239119902832678,-0.04836269148034911,0.9750068329368264,-0.0005980391684649033,0.01922725044405671,0.04085654325719146,1.0192426333888949
2024-04-23,7110.81298828125,16246.0,0.005229588112471539,-0.00753602150812438,-0.029645142493714083,0.9815752844462645,0.0022023155489188095,0.010637636080870871,0.03941138835572611,1.019512950677608
2024-04-24,7174.533203125,16140.2001953125,0.008961030890386468,0.006127241360940339,-0.0175168647933297,0.9912463576524396,-0.006512360254062544,-0.010544255093768773,0.03202831308821552,1.011284087107456
2024-04-25,7155.2939453125,16220.0,-0.0026816041222194054,-0.0016074115482500595,-0.02473196511353648,0.9898289657587502,0.00494416449126045,-0.0016003939431245007,0.030299180588198027,1.0147676228955649
2024-04-26,7036.0751953125,16202.0,-0.0166616145907047,-0.007230056166712351,-0.04024656740474819,0.9753272735435491,-0.0011097410604192781,-0.0011097410604192781,0.03079272172032055,1.0121091418572445
2024-04-29,7155.7841796875,16203.0,0.017013602193272748,0.011587000730231667,-0.024878722374894302,0.9931778384517587,6.172077521293673e-05,-0.00045031891917191036,0.0328934786766113,1.010542939638858
2024-04-30,7234.19677734375,16246.0,0.010957932168892626,0.017351572775973434,-0.01577587516626966,1.0048696241613966,0.002653829537739849,0.0,0.03323051483448336,1.0115765313595795
2024-05-02,7117.4248046875,16190.400390625,-0.01614166385713467,-0.007959876527245724,-0.0352864513358746,0.9904401690819873,-0.003422356849378305,0.003110258528706389,0.024540315570606097,1.0068988822989193
2024-05-03,7134.72412109375,16097.0,0.0024305583663990493,-0.002874769978139846,-0.031353580538923786,0.9944454129356173,-0.005768874664710766,-0.007583230579531475,0.01983020780537248,1.0001168043771322
2024-05-06,7135.89013671875,16077.0,0.00016342827069548704,0.014186167520316983,-0.023830297210593154,0.9958168756355003,-0.0012424675405354746,-0.007715096901617091,0.01573161485974217,0.998102133376159
2024-05-07,7123.61181640625,16034.0,-0.0017206431261210797,-0.004495994076033627,-0.022665030937219277,0.9952506507424,-0.0026746283510604707,-0.010430167252977851,0.009888517981986533,0.9949476948517276
2024-05-08,7088.794921875,16073.0,-0.004887533940446276,-0.02009923975583905,-0.016136728434907543,0.9911913609398212,0.0024323312959959598,-0.010648775083097362,0.014197375063099482,0.9966719713700194
2024-05-13,7099.26123046875,16038.0,0.00147645808760144,-0.0025519868094409093,-0.019030394209215706,0.9936115163773318,-0.002177564860324721,-0.009413009372717385,0.005782099138444963,0.9942174440510942
2024-05-14,7083.76318359375,16121.0,-0.002183050654409713,-0.007142664051905556,-0.011592418074851896,0.9920191726341422,0.0051752088789125406,0.0014909610486426583,0.010404261986838081,0.9988487910303027
2024-05-15,7179.8310546875,16102.0,0.013561699989667497,0.006157734652141755,-0.010278986840487225,1.0059978996724548,-0.0011785869362942458,0.0015550164831747981,0.01041666666666674,0.997158758350097
2024-05-16,7246.69580078125,15914.0,0.009312857863152058,0.01727831155700077,-0.00551484655042167,1.0156525539804766,-0.011675568252391022,-0.007484096295372389,0.0005973152252507496,0.9854873744804532
2024-05-17,7317.23779296875,15930.7998046875,0.009734366410122375,0.032225910554812165,0.02127491519590552,1.0244449887842038,0.0010556619760901942,-0.008847147098394847,-0.008970463160964282,0.9869683833092865
2024-05-20,7266.69091796875,15958.0,-0.0069079174997662696,0.02358410010064449,0.019051062992357926,1.0164016295868978,0.0017073967186818084,-0.004988153136301299,-0.021713821009521683,0.9897394686885627
2024-05-21,7186.037109375,16031.0,-0.011099110930163913,0.01443779572108217,0.002682244108127785,1.0049853665989568,0.0045745080837198415,-0.005582780224551831,-0.013234026837375401,0.9949303911969907
2024-05-22,7222.3818359375,16005.0,0.005057687012927303,0.005926432102078438,0.019057274200687813,1.0091152005154216,-0.0016218576508015836,-0.0060240963855421326,-0.013255240443896477,0.9939799154755727
2024-05-27,7176.419921875,16038.0,-0.006363816689087254,-0.009697644393831695,0.014504200022875446,1.001975193476626,0.0020618556701030855,0.007791881362322561,-0.010629032575799502,0.9965625477238934
2024-05-28,7253.6259765625,16071.0,0.010758296689434621,-0.00869341932106893,0.020083918465667594,1.01174604839961,0.002057613168724215,0.00880057480047225,-0.010771882309491554,0.9991563330872525
2024-05-29,7140.22900390625,16117.0,-0.015633143068398025,-0.017402957617172143,-0.004781384132950706,0.9961676007334472,0.0028622985501836062,0.009963654593307503,-0.0014374168245594454,1.0020884868453879
2024-05-30,7034.14208984375,16232.099609375,-0.01485763467872847,-0.021137522283747434,-0.01693177895900666,0.982196984517098,0.007141503342743771,0.012544420770694176,0.000745968518804041,1.0092069436164128
2024-05-31,6970.73583984375,16228.0,-0.009014070115465733,-0.03484252173453317,-0.009286335585537708,0.9737876104429649,-0.00025256186652722334,0.01393314589190875,0.001604740155536355,1.0088705138725758
2024-06-03,7036.19091796875,16243.0,0.009389981148169246,-0.01954024505712204,-0.01671281004508618,0.9837532243807304,0.000924328321419754,0.012782142411772002,0.0024686786397580818,1.0096775011777994
2024-06-04,7099.31201171875,16203.0,0.008970918283186968,-0.021274044917998336,-0.01864543774195304,0.9935152137962268,-0.002462599273533206,0.008213552361396204,-0.0026468053674750802,1.007325694814891
2024-06-05,6947.669921875,16276.0,-0.021360110612610894,-0.02696819414698126,-0.02385060432260555,0.9734499019418152,0.00450533851755841,0.009865359558230535,0.005287059449410991,1.011594870403334
2024-06-06,6974.89697265625,16315.0,0.003918875117472798,-0.008422507880959773,-0.02240130742616553,0.9783601835522263,0.0023961661341853624,0.005107188387207806,0.013542896191836906,1.013332324846919
2024-06-07,6897.9501953125,16241.7001953125,-0.011031958987409385,-0.010441601317785931,-0.033344115008427044,0.9691843066944097,-0.004492786067269439,0.000844231902421777,0.010244460739721406,1.0082639323270677
2024-06-10,6921.5478515625,16270.0,0.003420966458417718,-0.016293342199325322,-0.028365381221135633,0.9738823108248539,0.0017424163940464865,0.001662254509634975,0.014718722714232246,1.0092814201472005
2024-06-11,6855.69091796875,16312.0,-0.00951476967379239,-0.03431615533277843,-0.03288344584309033,0.9662005377268507,0.0025814382298710026,0.006727149293340728,0.014869657189074736,1.0111372640994063
2024-06-12,6850.09716796875,16305.400390625,-0.0008159279738441105,-0.014043953584933377,-0.035097181863182114,0.9671102257702403,-0.0004045861558974462,0.0018063646242933995,0.016672926214303496,1.0098912026499316
2024-06-13,6831.56396484375,16230.0,-0.0027055387201895265,-0.0205498387107953,-0.035602435063625815,0.96621382125294,-0.004624258762044975,-0.00520992951271837,0.006761367160846188,1.0048820053061238
2024-06-14,6734.83203125,16286.0,-0.01415955908362232,-0.02364733862145696,-0.06197903823196138,0.95553964190603,0.0034504004929143406,0.002727534935060838,0.011427151906595379,1.0077752028885514
2024-06-19,6726.9189453125,16379.0,-0.001174949263884062,-0.028119274824642493,-0.07172604863760312,0.9579491806448349,0.0057104261328748684,0.006699446834665057,0.029219555108709327,1.0120739514075978
2024-06-20,6819.32080078125,16380.900390625,0.013736133320461308,-0.005305098730774782,-0.06804712464940754,0.974562817745229,0.00011602604707250386,0.004223908204082916,0.02825348328117605,1.0107857724611888
2024-06-21,6879.97802734375,16491.900390625,0.008894907327948287,0.00436210737487408,-0.05321719266588776,0.985955951589477,0.006776184297141885,0.011437928264995678,0.03345659798376999,1.0159615310370056
2024-06-24,6889.1650390625,16443.0,0.0013353257353783121,0.008431608708514338,-0.04131234862747879,0.9893771341712707,-0.00296511556987078,0.013123844731977918,0.025700205851163282,1.0116652485389077
2024-06-25,6882.7041015625,16394.099609375,-0.0009378404296261911,0.021956311549622187,-0.04703126227483767,0.990866093132258,-0.00297393362677123,0.00663757886374805,0.024311128358325496,1.0074507257552434
2024-06-26,6905.64208984375,16401.0,0.0033327000467799905,0.026568351125412226,-0.03773160363789074,0.9961098921159013,0.00042090695978536097,0.001343183344526544,0.02263374485596703,1.0067518836625067
2024-06-27,6967.951171875,16434.0,0.009022923751418999,0.021795480141764578,-0.03938372416920255,1.0071728640589304,0.002012072434607548,0.0032415562092904526,0.022587268993839782,1.007654901218295
2024-06-28,7063.5771484375,16374.400390625,0.013723686375484156,0.02668600399071841,-0.010735209672801171,1.0215609096365448,-0.003626603953693519,-0.007124709537221885,0.015970738389588623,1.0032088752247463
2024-07-01,7139.6259765625,16343.0,0.01076633361919499,0.036355775493815745,0.014995984637707682,1.0317723663931024,-0.001917651326211467,-0.00608161527701756,0.0068321654803638054,1.0009450231464954
2024-07-02,7125.14208984375,16390.0,-0.002028661832748191,0.03522423522844931,0.022150638547717705,1.0285317272168344,0.002875848987333951,-0.000250066150180972,0.00998274587133352,1.0033258465317476
2024-07-03,7196.7548828125,16391.0,0.010050717875623505,0.04215578930696329,0.022819728275665252,1.0376666678083688,6.1012812690774965e-05,-0.0006097189195780617,0.009111617312072884,1.002932737327818
2024-07-04,7220.88916015625,16340.0,0.003353494420295977,0.03630019528583861,0.01712520146132679,1.0402347299394454,-0.0031114636080775693,-0.00571984909334311,0.008455224341171297,0.9993932650240552
